id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
11223050,M,independent,Hussain Jan,حسین جان,3,0,0,0
11227881,M,independent,Alhaj Muhammad  Sabir Hamdullah Ahmadzai,الحاج محمد صابر حمد اله احمدزی,385,0,0,0
11228682,M,independent,Alhaj Mir Abdul Ghafoor Mawdoodi,الحاج میر عبدالغفور مودودی,86,0,0,0
11229920,M,independent,Bawar Khan Hutak,باور خان هوتک,498,0,0,0
11238922,F,independent,Gulalay Yaqubi,گلالی یعقوبی,73,0,0,0
11241985,M,independent, Nasrullah Partaw Nadiri,نصر الله پرتو نادری,92,0,0,0
11245333,M,independent,Abdul Nasir Nadiri,عبدالناصر نادری,657,0,0,0
11245845,M,independent,Alhaj Abdul Wahid Qarzi,الحاج عبدالواحد   قرضی,489,0,0,0
11251870,M,independent,Muhammad Alam Amini,محمد عالم امینی,534,0,0,0
11259899,M,independent,Puhandoy Dr. Asmatullah Sajad,پوهندوی دکتور عصمت الله سجاد,654,0,0,0
11267264,M,independent,Ustad Habibullah Farhang,استاد حبیب الله فرهنگ,315,0,0,0
11278622,M,independent,Ghazi Nawaz,غازي نواز,18,0,0,0
11287065,M,independent, Dur Muhammad Radmard,درمحمد رادمرد,662,0,0,0
11296773,M,independent,Abdul Jalil Basiri,عبدالجلیل  بصیری,520,0,0,0
11327530,M,independent,Najeebullah Intizar Kuhdamani,نجیب اله انتظار کوهدامنی,128,0,0,0
11330609,M,independent,Muhammad Dawood Mirzayee,محمد داود  مرزایی,453,0,0,0
11336178,M,independent, Ustad Musa Farior,استاد موسی فریور,499,0,0,0
11336231,M,independent,Abd‐ur‐ Rehman Hakimzadah,عبدالرحمن حکیمزاده,15,0,0,0
11336260,M,independent, Ustad Dr. Ahmad Zia Amiri Safi,استاد داکتر احمد ضیآ امیری  صافی,268,0,0,0
11336270,M,independent, Dr. Kabir Ranjbar,دکتور کبیر رنجبر,492,1,0,0
11336357,M,independent,Hayatullah Balaghi,حیات الله بلاغی,176,0,0,0
11345750,M,independent, Sultan Ali Murtaza Nikzad,سلطانعلی مرتضی نیکزاد,631,0,0,0
11346510,F,independent, Adila Bahram,عادله بهرام,371,0,0,0
11376064,M,independent, Muhammad Nadar Qalandari,محمد نادر قلندری,481,0,0,0
11380005,M,independent,Diploma Eng. Abdul Wakeel Azizi,دیپلوم انجینر عبدالوکیل  عزیزی,214,0,0,0
11382256,M,independent,Hamidullah Tukhi,,7,1,1,0
11386377,M,independent,Dr. Abdul Hamid Samandari,دوکتور عبدالحمید سمندری,291,0,0,0
11387722,M,independent,Allhaj Ustad Moh. Shoaib Niazi,الحاج استاد محمد شعیب نیازی,16,0,0,0
11389526,M,independent,Eng. Abdul Jamil,انجینر عبدالجمیل,660,0,0,0
11397233,M,independent, Alhaj Khadim Hussain Khuda Yar,الحاج خادم حسین خدا یار,663,0,0,0
11443064,M,independent,Ahmad Shah Noorzayee,احمد شاه نورزائی,122,0,0,0
11468889,F,independent,Gull Mari,گل مرۍ,9,0,1,0
11502663,M,independent,Sayed Muhammad Musa Janab Sahib,سید محمد موسی جناب صاحب,24,0,1,1
11515788,M,independent,Dr. Noorullah Rashid Tahiri,داکترنورالله راشد طاهری,127,0,0,0
11535867,M,independent,Sayed Javid,سیدجاوید,82,0,0,0
11565717,M,independent,Muhammad Hashim Wafadar,محمد هاشم وفادار,28,0,0,0
11567554,M,independent,Abdul Latif Jan,عبدالطیف جان,12,0,0,0
11582502,M,independent,Hajji Dr. Abdul Satar,حاجی داکتر عبدالستار,30,0,0,0
11582504,M,independent,Hajji Muhammad Aziz Hamraz,حاجی محمد عزیز همراز,20,0,0,0
11582505,F,independent, Saltanat Kohi,سلطنت کوهی,68,1,0,0
11582510,M,independent,Alhaj Fathullah Qaisari,الحاج فتح اله قیصاری,36,1,1,1
11582529,M,independent,Ustad Sardar  Muhammad Rahmani Aughli,استاد سردار محمد رحمان اوغلی,28,1,0,0
11582530,M,independent,Hajji Muhammad Hashim,حاجی محمد هاشم,13,0,1,1
11582531,M,independent,Hayatullah Bahroz Khaliqi,حیات الله بهروز خالقی,47,0,0,0
11582544,M,independent, Hajji Juma Khan,حاجی جمعه خان,19,0,0,0
11582552,M,independent,Said Zain-u-din Abidi,سید زین الدین عابدی,26,0,0,0
11585218,M,independent,Muhammad Shakar Kargar,محمد شاکر کارگر,16,1,0,1
11632100,M,independent, Juma Khan Basheri,جمعه خان بشیری,20,0,0,0
11632418,M,independent, Eng. Ahmad Shah Yad Farahi,انجینر احمد شاه یاد فراهی,26,0,0,0
11647791,M,independent,Saranwal Abdul Rawouf,,14,0,1,0
11717445,M,independent,Qari Nematullah Nastu,قاری نعمت الله نستوه,65,0,0,0
11726270,M,independent,Shah Wali Khan Shakir,شاه ولی خان شاکر,19,0,0,0
11769499,M,independent,Khan Amir Iftikhari,خان امیر افتخاری,35,0,0,0
11790329,M,independent,Ahmad Shah Shahrukhi,احمد شاه شاهرخی,44,0,0,0
11831268,M,independent,Sardar Muhammad,سردار محمد,4,0,0,0
11844946,M,independent,Abdul Jamil Rahimi A.K.A Qashqah,عبدالجلیل رحیمی مشهور به قشقه,20,0,0,0
11870907,M,independent,Abdul Baqi Sangar,عبدالباقی سنګر,5,0,0,0
11888860,M,independent, Manzullah Khan,منزالله خان,31,0,0,0
11923509,M,independent,Sayed Abdul Hadi Hedayat,سید عبدالهادی هدایت,58,0,0,0
11954977,M,independent,Abdul Qader,عبدالقدیر,4,0,0,0
11996208,M,independent, Sayed Khan Mufradzada,سعیدخان  مفردزاده,51,0,0,0
11996286,M,independent,Gul Agha Pirzada,گل آغاپیرزاده,37,0,0,0
12113983,M,independent,Alhaj Najeebullah Gulestani,,16,0,0,0
12219582,M,independent,Saif ‐ur‐ Rahman Rasooli,سیف الرحمن  رسولی,94,0,0,0
12236501,M,independent, Muhammad Nazar,محمد نظر,41,0,0,0
12242639,M,independent,Sayed Hasam ‐ud‐ Din Haq Been,,49,0,0,0
12265956,F,independent,Seddiqa A.K.A Zohra,صدیقه معروف به زهرا,91,0,0,0
12268193,M,independent,Qazi Sadullah Abu Aman,قاضی سعد الله ابو امان,53,0,0,0
12300860,M,independent,Dr. Nasrullah Qazi Zada,دوکتور نصرالله  قاضی زاده,86,0,0,0
12308712,M,independent, Eng. Raz Muhammad Faiz,انجینر رازمحمد  فیض,83,1,0,0
12309237,F,independent, Saliha,صالحه,17,0,0,0
12329984,M,independent,Amir Hayat Murad,آمر حیت مراد,12,0,0,0
12336796,M,independent,General Ahmad Wali Baktash Hajji ,حاجی جنرال احمدولی  بکتاش,23,0,0,0
12347436,M,independent,Bismillah Sharifi,بسم الله شریفی,93,0,0,0
12348073,M,independent,Eng. Ahmad Zahir ud‐ Din Azhar,انجینر احمد ظهیر الدین اظهر,24,0,0,0
12376720,M,independent,Dr. Abdul Wakeel Qayumi,داکتر عبدالوکیل قیومی,114,0,0,0
12453737,M,independent, Malim Ashraf ‐ud‐ Din,معلم شرف الدین,81,0,0,0
12456703,M,independent, Eng. Qutb-u-din Taraki,انجنیرقطب الدین تره کی,72,0,0,0
12520623,F,independent,Rahila Sarwari,راحله سروری,51,0,0,0
12535093,M,independent,Shahak Asmatyar,شاهک عصمتیار,82,0,0,0
12536497,M,independent,Alhaj Shah Abdul Ahad Afzali,الحاج شاه عبدالاحد افضلی,3,0,1,1
12548582,M,independent, Amaad ‐ud‐ Din,عمادالدین,55,0,0,0
12636179,M,independent,Alhaj Mamor  Mohammad Esa Omar,الحاج مامور محمد عیسی  عمر,132,0,0,0
12639166,M,independent,Alhaj Maulawi Muhammad Israel,الحاج مولوی محمد اسرائیل,50,0,0,0
12668564,M,independent,Muhammad Farhad Azimi,محمد فرهاد عظیمی,69,0,1,1
12693507,M,independent,Hajji Kamal-u-din Arab,حاجی کمال الدین عرب,89,0,0,0
12865581,M,independent,Muhammad Asif Shefajo,محمد آصف  شفا جو,548,0,0,0
12890124,M,independent, Alhaj Abdul Sabor Ariayee,الحاج عبدالصبور آریائی,14,0,0,0
12901009,M,independent,Ustad Muhammad Akbari,استاد محمد اکبری,3,1,1,1
12901096,M,independent,Wakeel Sayed Agha,وکیل سید آغا,98,1,0,0
12918508,M,independent,Qazi Amar ‐u‐ din Sahab,قاضی امرالدین   سحاب,34,0,0,0
12918517,F,independent, Dilbar Nazari,دلبر نظری,28,1,0,0
12918520,M,independent,Abdul Ahmad Tatar,عبدالاحمد  تاتار,22,0,0,0
12918523,M,independent,Hajji Abdul Aziz Abdul Hakeem Karem,حاجی عبد العزیز عبدالحکیم کریمی,3,0,0,0
12918531,M,independent,Hajji Arif Akhlaqi,حاجی عارف اخلاقی,21,0,0,0
12918535,M,independent,Eidy Muhammad Big Bigzada,عیدی محمد بیگ  بیگزاده,7,0,0,0
12938529,M,independent,Ustad Abdul Qahar Sarwari,استاد عبدالقهار سروری,88,0,0,0
13013843,M,Political party,Muhammad Hussain Danish Lazir,محمد حسین دانش لزیر,16,0,0,0
13038521,M,independent,Alhaj Allah Nazar Zeiayee,الحاج الله نظر ضیایی,2,0,0,0
13112133,M,independent,Abdul Qudoos,عبدالقدوس,1,0,0,0
13303755,M,independent,Khateeb Maulawi Muhammad Ibrahim,خطیب مولوی محمد ابراهیم,16,0,0,0
13315149,M,independent, Ustad Faiz Raiesi,استاد فیاض رئیسی,60,0,0,0
13323851,M,independent,Muhibullah Woluswal,محب الله ولسوال,13,0,0,0
13328155,M,independent,Habibullah Qadisi,حبیب الله   قادسی,39,0,0,0
13351001,M,independent,Alhaj Maulawi Noor  Muhammad Wolaswal,الحاج مولوی نورمحمد ولسوال,81,0,0,0
13404503,M,independent,Fazel Rahman Tughri,فضل الرحمن طغری,12,0,0,0
13419361,M,independent,Gull Muhammad Wazeri,گل محمد وزیری,2,0,0,0
13420310,F,independent, Bibi Haji Nafas Jan,بی بی حاجی نفس جان,372,0,0,0
13429135,M,independent,Mulla Azizullah,ملاعزیزالله,8,0,0,0
13430538,F,independent,Karima Mudaqiq,کریمه مدقق,3,0,0,0
13431461,M,independent, Dr. Abdul Kabir Anwari,داکتر عبدالکبیر  انوری,62,0,0,0
13454317,M,independent, Muhammad Alam Akhlaqi,محمد عالم اخلاقی,68,0,0,0
13470115,F,independent,Nasima Niazai,نسیمه   نیازۍ,14,1,1,1
13538546,M,independent, Sayed Amanullah Seerat,سیدامان الله  سیرت,22,0,0,0
13539285,M,independent,Murshid Agha,مرشد آغا,24,0,0,0
13545591,M,independent,	Alhaj Sayed Muhsin (1st round Senator),الحاج سید  محسن سناتور دوره اول,26,0,0,0
13574996,M,independent, Fazal Ahmad,فضل احمد,39,0,0,0
13588916,M,independent,Ain-u-din Hamdard,عین الدین همدرد,2,1,0,0
13592386,M,independent,Abdul Satar Jamali,عبدالستار جمالی,2,0,0,0
13629076,M,independent,Alhaj Nizam ‐ud‐ Din,الحاج نظام الدین,48,0,0,0
13631081,M,independent,Hajji Said Abdul Qayum,حاجی سید عبدالقیوم,17,0,0,0
13643339,M,independent,Abdullah Khan,عبد الله خان,6,0,0,0
13648783,M,independent,Maulawi Abdul Malik Mahaq,مولوی عبدالملک محق,36,0,0,0
13656405,M,independent,Saranwal  Muhammad Maroof Mukhtar,څارنوال محمد معروف مختار,18,0,0,0
13686742,M,independent,Maulawi Shir Ahmad,مولوی شیر  احمد,73,0,0,0
13713002,M,independent, Muhammad Ishaq Pilot,محمد اسحق پیلوت,83,0,0,0
13763717,M,independent, Eng. Muhammad Dawoud Farhang,انجنیر محمد داود فرهنگ,30,0,0,0
13767552,M,independent,Abdul Wahid Haris,عبدالا حد  حارث,92,0,0,0
13768001,M,independent, Alhaj Subhan Qul,الحاج سبحانقل,78,0,0,0
13782454,M,independent,Abdul Baqi Bariz,عبدالباقی باریز,9,0,0,0
13817012,M,independent,Hajji Muhammad Ghaus Ahrari,,75,0,0,0
13833760,M,independent,Kamal Nasir Usoli,کمال ناصر  اصولی,12,0,1,1
13874583,M,independent,Sayed Muhammad Hassan Sharifi Balkhabi,سید محمد حسن شریفی بلخابی,32,0,1,1
13886131,M,independent,Sayed Muhammad Farhad Hashimi,سید محمد فرهاد هاشمی,229,0,0,0
13937633,M,independent,Naserullah Muhammadi,نصیرالله محمدی,40,0,0,0
14001961,M,independent,Maulawi Muhammad Shen Gull Sharaee Bot Shekan,مولوی  محمد شین گل شرعی بت شکن,28,0,0,0
14002881,M,independent,Alhaj Jan Aqa Arifi,,52,0,0,0
14030180,M,independent,Ustad Aqa Muhammad Amiri,استادآقامحمد امیری,35,0,0,0
14049742,M,independent,Hajji Nazar Jan Ahmadzai,حاجی نظر جان احمدزی,605,0,0,0
14100788,M,independent, Kako Jan Niazai,کاکو جان نیازی,407,0,0,0
14112364,M,independent,Muhammad Rahman Pahlawan Zada,محمد رحمن پهلوان زاده,2,0,0,0
14139841,M,independent,Eng. Asadullah Falah,انجنیر اسدالله  فلاح,5,0,0,0
14142588,M,Political party, Ustad Zahab,استاد ذهاب,19,0,0,0
14155747,M,independent,Puhanyar Abdul Satar Ghura,پوهنیار عبدالستار غرا,2,0,0,0
14171603,F,independent,Leda Karimi,لیدا کریمی,484,0,0,0
14171676,F,independent, Robina Jalali,روبینا جلالی,258,0,0,0
14182170,M,independent,Muhammad Irshad Manawi,محمد ارشاد معنوی,137,0,0,0
14185794,M,independent, Muhammad Naiem Khawry,محمد نعیم خاوری,560,0,0,0
14233349,M,independent,Rahmatullah Wahidyar,رحمت الله واحد یار,53,0,0,0
14257253,M,independent,General Abdul Wahid Taqat,جنرال عبدالواحد طاقت,234,0,0,0
14297017,M,independent,Alhaj Abdul Qadir Saadat Ghaznawi,الحاج عبدالقادر سعادت غزنوی,7,0,0,0
14312945,M,independent, Ustad Sadat,استاد سادات,59,0,0,0
14346501,F,independent,Shakila Naveed,شکیلا نوید,261,0,0,0
26984229,M,independent,Ghulam Raza Safdari,غلام رضا صفدری,78,0,0,0
29581031,M,independent,Alhaj Sayed Jan Delir,الحاج سید جان دلیر,45,0,0,0
52455076,F,independent,Nadia Salih,نادیه صالح,62,0,0,0
54239570,M,independent,Alhaj Mawlawi Faqir Muhammad Mangal,الحاج مولوی فقیر محمد منگل,542,0,0,0
55266681,M,independent,Alhaj Muhammad Dawood Zazai,الحاج محمد داود ځاځی,39,1,0,0
55275387,M,independent,Alhaj Kheyal Muhammad Hussaini,الحاج خیال محمد حسینی,12,1,0,0
60445101,M,independent,Ghulam Haidar Kargar,غلام حیدر کارگر,457,0,0,0
60810150,F,independent,Suhaila Sharifi,سهیلا شریفی,592,0,0,0
79395161,F,independent,Nafisa Bahar,نفیسه  بها,22,0,0,0
87589991,M,independent,Sayed Abdullah Habibi,سید عبداله حبیبی,65,0,0,0
99037507,F,Political party, Fatima Kazemyan,فاطمه کاظمیان,35,0,0,0
100130013,M,independent,Maulawi Abdul Ghani,مولوی عبدالغنی,29,0,0,0
100157849,M,independent,Hajji Khalil Ahmad Shahed Zada,حاجی خلیل  احمد شهید زاده,13,0,1,1
100159330,M,independent,Muhammad Zahir Sherzoy,محمد ظاهر  شیرزی,87,0,0,0
100217671,M,independent,Shuja ‐ul‐ Mulk Jalala,شجاع الملک جلاله,16,1,0,0
100258481,M,independent, Muhammad Rahim Khan Quraishi,محمد رحیم خان قریشی,74,0,0,0
100259853,M,independent,Puhanmal  Muhammad Moieen Mrastial,پوهنمل محمد معین مرستیال,46,1,0,0
100263565,M,independent,Alhaj Maulawi Dost Muhammad,الحاج مولوی دوست محمد,57,0,0,0
100306373,M,independent,Dr. Ghulam Rasol Safari,داکتر غلام رسول صفری,80,0,0,0
100330140,M,independent,Makhdum Abdalullah Muhammadi,مخدوم ابدال الله  محمدی,12,0,1,1
100407011,F,independent, Aqil Mah Sakhizada Pamiri,عقل ماه سخی زاد پامیری,48,0,0,0
100576109,M,independent,Muhammad Reza Khushak Watan Dost,محمد رضا خوشک وطن دوست,36,0,1,1
100587348,M,independent,Hajji Rahmat Gull,حاجی رحمت ګل,43,0,0,0
100614677,M,independent,Alhaj Dawoud Khan Shahedzoi,الحاج داود خان   شهیدزوی,21,0,0,0
100770730,M,independent,Sayed Abdul Hakim Natiqi,سید عبدالحکیم ناطقی,12,0,0,0
100817962,M,independent,Abdul Fatah Durani,عبدالفتاح درانی,1,0,0,0
100905117,M,independent,Makhdoom Khalil Ahmad Khenjani,مخدوم خلیل احمد خنجانی,96,0,0,0
100935943,M,independent,Muhammad Sarwar Qebchaq,محمد سرور قیبچاق,18,0,0,0
100980010,F,independent,Dr. Zahida Faizan Nooristani,داکتر زاهده فیضان نورستانی,2,0,0,0
101029927,M,independent,Ahmad Mirwais Arya,احمد میرویس آریا,20,0,0,0
101050508,M,independent,Malik Muhammad Sabir,ملک محمد صابر,11,0,0,0
101060558,F,independent,Fatima Shaiq Wasal,فاطمه شایق وصال,54,0,0,0
101064293,M,independent,Muhammad Zahir Muradi,محمد ظاهر مرادی,64,0,0,0
101084006,M,independent,Ghulam Sakhi Sulayman,غلام سخی سلیمانی,74,0,0,0
101084148,M,independent,Ghulam Faroq Qatai,غلام فاروق قاطع,58,0,0,0
101146261,M,independent,Ghulam Rasul Faraien,غلام رسول فرآئین,4,0,0,0
101265267,M,independent,Nadir Ahsani,نادر احسانی,1,0,0,0
101307618,M,independent,Sofi Sediq,صوفی صدیق,101,0,0,0
101308756,M,independent,Colonel Hajji Muhammad Qasim Faqiri,دگروال حاجی محمد قاسم فقیری,91,0,0,0
101335703,M,independent, Hajji Maulawi Abdul Rahim Taukuli,حاجی مولوی عبدالرحیم توکلی,34,0,0,0
101363077,F,independent,Farzana Mansori,فرزانه  منصوری,31,0,0,0
101568523,M,independent,Muhammad Dawoud  Shuja Zada Master‐e‐ Ulom,محمد داود شجاع زاده ماستر علوم,23,0,0,0
101571256,F,independent,Rezaee Hussaini,راضیه حسینی,29,0,0,0
101670360,M,independent,Zyarat Khan Ghafoorzai,زیارت خان غفورزی,2,0,0,0
101795514,F,independent,Bakhti Aadeli,بختی عادلی,50,0,0,0
101858357,M,independent,Basir Beg Zad,بصیر بیگ زاد,79,0,0,0
101875243,M,independent,Hajji Habibullah Alhabib,حاجی حبیب الله الحبیب,4,0,0,0
102140053,M,independent,Noor Hay Haqjo,نورالحی حقجو,32,0,0,0
102146502,M,independent, Hajji Abdul Karim Khan Momand,حاجی عبدالکریم خان   مومند,137,0,0,0
102189183,M,independent,Ustad Ahmad Gull Wasiq,استاد احمد گل واثق,57,0,0,0
102197503,M,independent,Delawar Aymaq,دلاور ایماق,21,0,0,1
102230575,M,independent,Qazi Naseer Ahmad,قاضی نصیر احمد,54,0,0,0
102241059,M,independent,Eng. Muhammad Wali Waziri,انجنیر محمد ولی وزیری,12,0,0,0
102252873,F,independent,Bibi Hamida,بی بی حمیده,37,0,1,1
102410804,M,independent,Abdul Habib Andiwal,عبدالحبیب انډیوال,14,0,0,1
102467925,M,independent, Muhammad Jan Pamir,محمد جان پامیر,55,0,0,0
102468526,M,independent,Alhaj Puhanyar  Ustad MuhammadSediq Sabah,الحاج پوهنیار استاد محمد صدیق     صباح,26,0,0,0
